hotel,is_canceled,lead_time,stays_in_week_nights,adults,children,babies,meal,deposit_type,agent,company
Resort Hotel,0,73,5,2,1,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,317,5,2,2,0,HB,No Deposit,240,NULL
Resort Hotel,1,112,5,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,8,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,96,7,2,0,0,BB,No Deposit,242,NULL
Resort Hotel,1,96,7,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,99,7,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,66,9,2,0,0,BB,No Deposit,147,NULL
Resort Hotel,0,38,10,2,0,0,HB,No Deposit,241,NULL
Resort Hotel,0,38,10,2,0,0,HB,No Deposit,241,NULL
Resort Hotel,0,113,11,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,62,3,2,0,0,HB,No Deposit,171,NULL
Resort Hotel,1,39,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,37,4,2,0,0,HB,No Deposit,241,NULL
Resort Hotel,1,58,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,37,6,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,83,7,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,1,0,0,FB,No Deposit,305,NULL
Resort Hotel,1,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,3,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,1,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,3,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,1,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,0,57,2,2,0,0,FB,No Deposit,305,NULL
Resort Hotel,1,66,2,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,13,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,50,1,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,48,1,1,0,0,BB,No Deposit,146,NULL
Resort Hotel,1,0,1,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,7,1,2,2,0,BB,No Deposit,242,NULL
Resort Hotel,0,0,2,2,2,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,66,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,13,2,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,66,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,10,3,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,10,3,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,58,3,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,17,3,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,19,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,10,3,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,12,3,2,0,0,BB,No Deposit,NULL,178
Resort Hotel,0,10,3,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,63,3,2,0,0,BB,No Deposit,147,NULL
Resort Hotel,1,35,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,113,4,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,35,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,68,5,2,0,0,HB,No Deposit,243,NULL
Resort Hotel,0,113,6,2,0,0,BB,No Deposit,67,NULL
Resort Hotel,0,21,10,1,0,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,6,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,7,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,17,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,2,2,0,0,BB,No Deposit,196,NULL
Resort Hotel,1,15,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,7,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,11,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,6,2,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,1,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,48,2,2,0,0,BB,No Deposit,196,NULL
Resort Hotel,0,15,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,3,2,1,0,0,BB,No Deposit,5,NULL
Resort Hotel,1,23,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,53,3,2,0,0,BB,No Deposit,152,NULL
Resort Hotel,0,53,3,2,1,0,BB,No Deposit,152,NULL
Resort Hotel,0,94,3,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,64,3,1,0,0,BB,No Deposit,175,NULL
Resort Hotel,0,53,3,2,0,0,BB,No Deposit,152,NULL
Resort Hotel,0,53,3,1,0,0,BB,No Deposit,152,NULL
Resort Hotel,0,64,3,1,0,0,BB,No Deposit,175,NULL
Resort Hotel,0,53,3,2,0,0,BB,No Deposit,152,NULL
Resort Hotel,0,24,3,3,1,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,24,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,23,5,2,2,0,BB,No Deposit,250,NULL
Resort Hotel,0,53,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,23,5,2,2,0,BB,No Deposit,250,NULL
Resort Hotel,0,90,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,79,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,43,5,2,0,0,BB,No Deposit,142,NULL
Resort Hotel,0,90,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,65,6,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,65,6,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,99,6,3,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,25,7,2,0,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,92,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,91,2,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,38,2,2,1,0,HB,No Deposit,240,NULL
Resort Hotel,0,6,2,2,0,0,BB,No Deposit,142,NULL
Resort Hotel,0,38,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,13,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,32,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,315,2,2,0,0,BB,No Deposit,171,NULL
Resort Hotel,0,8,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,91,2,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,9,2,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,19,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,25,4,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,108,4,2,1,0,HB,No Deposit,240,NULL
Resort Hotel,1,37,4,2,2,0,HB,No Deposit,242,NULL
Resort Hotel,0,45,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,64,5,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,44,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,26,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,96,2,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,123,2,2,0,1,BB,No Deposit,240,NULL
Resort Hotel,1,42,3,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,59,3,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,0,28,3,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,106,3,2,1,1,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,2,0,FB,No Deposit,NULL,NULL
Resort Hotel,0,4,1,1,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,73,5,2,1,0,FB,No Deposit,NULL,NULL
Resort Hotel,0,44,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,95,5,2,0,0,FB,No Deposit,5,NULL
Resort Hotel,0,94,5,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,40,5,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,0,64,5,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,64,5,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,94,5,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,57,6,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,1,60,6,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,57,6,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,0,87,10,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,0,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,240
Resort Hotel,0,19,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,4,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,59,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,44,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,37,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,66,3,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,38,4,1,0,0,BB,No Deposit,5,NULL
Resort Hotel,1,62,5,2,0,0,HB,No Deposit,261,NULL
Resort Hotel,0,41,5,2,2,0,HB,No Deposit,241,NULL
Resort Hotel,1,60,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,104,5,2,0,0,BB,No Deposit,115,NULL
Resort Hotel,1,62,5,2,0,0,HB,No Deposit,261,NULL
Resort Hotel,0,117,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,31,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,34,5,2,0,0,BB,No Deposit,156,NULL
Resort Hotel,0,47,4,2,1,0,BB,No Deposit,241,NULL
Resort Hotel,1,24,4,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,1,104,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,104,5,2,0,0,BB,No Deposit,115,NULL
Resort Hotel,0,32,5,2,0,0,BB,No Deposit,156,NULL
Resort Hotel,1,47,5,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,29,6,2,0,0,BB,No Deposit,142,NULL
Resort Hotel,0,30,10,2,0,0,BB,No Deposit,243,NULL
Resort Hotel,0,123,4,2,0,1,BB,No Deposit,240,NULL
Resort Hotel,0,14,0,1,0,0,BB,No Deposit,104,NULL
Resort Hotel,1,118,2,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,5,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,79,3,2,0,1,BB,No Deposit,240,NULL
Resort Hotel,0,63,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,68,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,96,3,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,1,41,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,46,3,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,41,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,60,4,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,41,4,2,0,0,BB,No Deposit,175,NULL
Resort Hotel,1,69,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,41,5,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,52,5,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,1,41,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,89,5,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,28,5,2,1,0,FB,No Deposit,NULL,NULL
Resort Hotel,0,65,5,2,2,0,BB,No Deposit,105,NULL
Resort Hotel,0,82,5,2,0,1,HB,No Deposit,240,NULL
Resort Hotel,0,42,5,2,0,0,FB,No Deposit,175,NULL
Resort Hotel,0,62,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,86,5,2,1,0,HB,No Deposit,250,NULL
Resort Hotel,1,118,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,28,5,2,1,0,FB,No Deposit,15,NULL
Resort Hotel,1,52,6,2,0,0,HB,No Deposit,142,NULL
Resort Hotel,1,49,6,2,0,0,FB,No Deposit,15,NULL
Resort Hotel,0,39,7,2,1,0,HB,No Deposit,142,NULL
Resort Hotel,0,39,7,2,0,0,HB,No Deposit,142,NULL
Resort Hotel,0,39,7,2,0,0,HB,No Deposit,142,NULL
Resort Hotel,1,7,8,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,1,7,8,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,1,42,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,5,2,1,0,0,BB,No Deposit,NULL,154
Resort Hotel,1,81,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,63,4,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,61,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,8,5,3,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,89,5,3,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,57,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,102,5,3,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,108,6,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,28,7,2,1,0,BB,No Deposit,250,NULL
Resort Hotel,0,29,8,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,96,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,44,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,44,4,2,1,0,HB,No Deposit,242,NULL
Resort Hotel,1,44,4,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,1,44,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,41,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,16,0,2,2,0,BB,No Deposit,242,NULL
Resort Hotel,0,73,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,55,1,1,0,0,BB,No Deposit,146,NULL
Resort Hotel,0,33,3,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,19,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,55,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,33,3,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,19,3,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,1,19,3,2,0,0,BB,No Deposit,NULL,178
Resort Hotel,0,117,3,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,72,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,19,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,34,6,3,0,0,HB,No Deposit,171,NULL
Resort Hotel,0,9,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,8,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,36,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,22,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,22,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,22,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,36,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,22,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,22,2,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,18,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,8,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,67,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,105,2,2,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,1,2,3,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,67,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,39,2,2,0,0,BB,No Deposit,134,NULL
Resort Hotel,1,45,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,45,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,14,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,53,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,28,2,2,0,0,BB,No Deposit,177,NULL
Resort Hotel,0,55,3,2,0,0,BB,No Deposit,147,NULL
Resort Hotel,0,55,3,2,0,0,BB,No Deposit,147,NULL
Resort Hotel,0,25,5,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,43,5,2,0,0,FB,No Deposit,175,NULL
Resort Hotel,1,109,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,62,6,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,25,6,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,43,7,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,35,7,2,0,0,BB,No Deposit,95,NULL
Resort Hotel,1,42,7,2,0,0,BB,No Deposit,95,NULL
Resort Hotel,1,312,10,3,0,0,BB,No Deposit,40,NULL
Resort Hotel,0,30,0,2,1,0,HB,No Deposit,241,NULL
Resort Hotel,0,47,1,2,0,0,HB,No Deposit,261,NULL
Resort Hotel,0,40,1,2,0,0,BB,No Deposit,134,NULL
Resort Hotel,0,11,1,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,39,1,2,0,0,BB,No Deposit,134,NULL
Resort Hotel,1,39,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,12,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,16,1,2,0,0,BB,No Deposit,242,NULL
Resort Hotel,1,16,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,12,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,51,1,2,0,0,HB,No Deposit,142,NULL
Resort Hotel,0,67,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,52,3,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,0,25,3,2,1,0,HB,No Deposit,241,NULL
Resort Hotel,0,94,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,54,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,33,3,2,2,0,HB,No Deposit,241,NULL
Resort Hotel,0,47,3,2,2,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,43,4,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,1,87,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,54,5,2,0,0,HB,No Deposit,242,NULL
Resort Hotel,0,32,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,29,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,96,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,100,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,54,5,2,0,0,HB,No Deposit,242,NULL
Resort Hotel,0,75,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,31,5,2,0,0,BB,No Deposit,142,NULL
Resort Hotel,1,25,6,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,61,6,3,0,0,HB,No Deposit,105,NULL
Resort Hotel,0,60,6,2,0,0,HB,No Deposit,147,NULL
Resort Hotel,1,31,6,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,107,6,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,31,6,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,115,6,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,59,8,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,1,85,10,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,0,0,5,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,299,5,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,50,5,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,50,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,88,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,116,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,47,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,48,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,54,4,2,1,0,BB,No Deposit,241,NULL
Resort Hotel,1,33,4,2,0,0,BB,No Deposit,5,NULL
Resort Hotel,0,73,3,3,0,0,HB,No Deposit,250,NULL
Resort Hotel,1,54,4,2,1,0,BB,No Deposit,241,NULL
Resort Hotel,1,33,4,2,0,0,BB,No Deposit,5,NULL
Resort Hotel,0,38,5,2,2,0,HB,No Deposit,250,NULL
Resort Hotel,0,34,0,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,130,5,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,1,39,5,2,0,0,HB,No Deposit,134,NULL
Resort Hotel,1,39,5,2,0,0,HB,No Deposit,134,NULL
Resort Hotel,0,45,5,2,0,0,BB,No Deposit,142,NULL
Resort Hotel,0,31,0,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,48,1,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,59,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,48,1,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,1,48,1,1,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,48,1,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,48,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,96,2,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,51,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,96,2,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,41,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,3,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,27,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,28,3,2,0,0,HB,No Deposit,142,NULL
Resort Hotel,0,30,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,45,3,2,0,0,BB,No Deposit,196,NULL
Resort Hotel,0,52,3,2,1,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,31,3,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,1,74,3,2,0,0,BB,No Deposit,171,NULL
Resort Hotel,0,31,3,2,0,0,BB,No Deposit,36,NULL
Resort Hotel,1,87,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,48,3,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,1,41,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,35,3,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,0,28,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,77,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,33,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,30,4,2,0,0,BB,No Deposit,5,NULL
Resort Hotel,1,34,4,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,1,298,5,3,0,0,HB,No Deposit,175,NULL
Resort Hotel,0,35,5,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,40,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,101,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,101,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,101,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,101,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,38,5,2,0,0,BB,No Deposit,142,NULL
Resort Hotel,0,76,5,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,70,1,2,1,0,BB,No Deposit,241,NULL
Resort Hotel,0,70,1,2,1,0,BB,No Deposit,241,NULL
Resort Hotel,0,68,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,63,3,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,1,11,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,32,4,2,0,0,BB,No Deposit,177,NULL
Resort Hotel,0,29,4,2,0,0,BB,No Deposit,171,NULL
Resort Hotel,0,47,4,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,50,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,29,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,36,5,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,49,5,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,70,6,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,0,110,8,2,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,8,0,2,0,0,HB,No Deposit,142,NULL
Resort Hotel,1,119,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,30,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,29,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,71,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,37,4,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,1,40,4,3,0,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,37,4,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,0,0,1,2,2,0,BB,No Deposit,NULL,NULL
Resort Hotel,1,37,4,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,0,37,4,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,0,97,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,71,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,1,118,4,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,102,5,2,0,0,BB,No Deposit,6,NULL
Resort Hotel,1,54,5,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,1,58,5,2,0,0,BB,No Deposit,147,NULL
